Ticket_ID,Ticket_Date,Business_Unit,Location,Request_Type,Priority,Channel,Assigned_Team,Status,Resolution_Hours,SLA_Target_Hours,SLA_Breached,Rework_Count,Customer_Satisfaction,FTE_Cost_per_Hour,Estimated_Cost,Month,Month_No,Quarter,Weekday
OPS-101412,2025-03-02,Customer Support,Chennai,Vendor Query,Medium,Email,Vendor Management,Escalated,19.6,24,No,2,4.2,280,5488.0,Mar,3,Q1,Sunday
OPS-100379,2025-01-13,Finance,Gurugram,System Issue,Low,Phone,Vendor Management,Closed,15.0,48,No,2,4.3,350,5250.0,Jan,1,Q1,Monday
OPS-100251,2025-12-04,Sales,Gurugram,Invoice Query,Low,Teams,MIS,Closed,13.7,48,No,0,4.7,350,4795.0,Dec,12,Q4,Thursday
OPS-104565,2025-05-30,HR,Mumbai,Data Correction,Medium,Portal,IT Support,Closed,21.5,24,No,1,4.2,400,8600.0,May,5,Q2,Friday
OPS-102760,2025-12-16,IT,,Vendor Query,Low,Phone,MIS,Closed,2.2,48,No,0,5.0,400,880.0,Dec,12,Q4,Tuesday
OPS-102229,2025-03-10,IT,Hyderabad,System Issue,Medium,Portal,Vendor Management,Closed,4.1,24,No,0,5.0,320,1312.0,Mar,3,Q1,Monday
OPS-102799,2025-12-03,IT,Gurugram,Report Request,Medium,Email,Finance Ops,Closed,13.6,24,No,0,5.0,350,4760.0,Dec,12,Q4,Wednesday
OPS-102967,2025-01-08,Finance,Noida,Access Request,Medium,Portal,IT Support,Closed,6.8,24,No,0,4.9,280,1904.0,Jan,1,Q1,Wednesday
OPS-104955,2025-06-28,IT,Pune,Invoice Query,Low,Email,Vendor Management,Closed,11.3,48,No,0,4.1,350,3955.0,Jun,6,Q2,Saturday
OPS-102281,2025-05-10,Customer Support,Noida,Vendor Query,Medium,Phone,Vendor Management,Escalated,17.3,24,No,1,4.6,450,7785.0,May,5,Q2,Saturday
OPS-102785,2025-12-25,Sales,Pune,System Issue,Medium,Teams,Vendor Management,Closed,6.3,24,No,0,4.2,450,2835.0,Dec,12,Q4,Thursday
OPS-101246,2025-03-28,Sales,Gurugram,Compliance Request,Medium,Email,IT Support,Closed,14.6,24,No,0,4.3,320,4672.0,Mar,3,Q1,Friday
OPS-104196,2025-03-22,HR,Chennai,System Issue,Medium,Phone,Vendor Management,Closed,15.0,24,No,0,4.6,400,6000.0,Mar,3,Q1,Saturday
OPS-102210,2025-03-13,Sales,Mumbai,Report Request,Medium,Portal,Finance Ops,Closed,9.3,24,No,1,4.9,320,2976.0,Mar,3,Q1,Thursday
OPS-100361,2025-10-07,HR,Bengaluru,Access Request,Medium,Portal,MIS,Escalated,5.6,24,No,2,4.4,350,1960.0,Oct,10,Q4,Tuesday
OPS-103114,2025-12-10,Customer Support,Bengaluru,System Issue,Medium,Portal,MIS,Closed,12.3,24,No,0,4.3,400,4920.0,Dec,12,Q4,Wednesday
OPS-103332,2025-04-03,Procurement,Bengaluru,Data Correction,Low,Email,Finance Ops,Closed,9.0,48,No,0,4.4,400,3600.0,Apr,4,Q2,Thursday
OPS-100152,2025-01-13,Customer Support,Bengaluru,Report Request,Medium,Portal,HR Ops,Closed,13.8,24,No,0,4.7,450,6210.0,Jan,1,Q1,Monday
OPS-103958,2025-05-19,Finance,Noida,System Issue,Low,Teams,Finance Ops,Closed,3.1,48,No,0,4.6,400,1240.0,May,5,Q2,Monday
OPS-104591,2025-06-24,Sales,Hyderabad,Vendor Query,Medium,Email,Finance Ops,Escalated,17.2,24,No,3,3.4,450,7740.0,Jun,6,Q2,Tuesday
OPS-101984,2025-05-13,IT,Noida,Data Correction,Medium,Teams,MIS,Closed,14.5,24,No,1,5.0,450,6525.0,May,5,Q2,Tuesday
OPS-103110,2025-01-30,IT,Bengaluru,Access Request,High,Email,IT Support,Closed,9.7,12,No,0,4.5,350,3395.0,Jan,1,Q1,Thursday
OPS-102531,2025-07-22,IT,Pune,Vendor Query,Medium,Email,IT Support,Closed,9.5,24,No,1,4.4,400,3800.0,Jul,7,Q3,Tuesday
OPS-104672,2025-04-26,Procurement,Noida,Invoice Query,Medium,Email,HR Ops,Closed,11.5,24,No,1,4.2,450,5175.0,Apr,4,Q2,Saturday
OPS-102915,2025-03-07,Finance,Bengaluru,,Medium,Email,IT Support,Closed,8.9,24,No,0,4.5,320,2848.0,Mar,3,Q1,Friday
OPS-104611,2025-01-17,Procurement,Pune,Vendor Query,Low,Portal,Vendor Management,Closed,3.8,48,No,1,5.0,400,1520.0,Jan,1,Q1,Friday
OPS-100833,2025-07-14,Customer Support,Chennai,Access Request,Low,Email,Finance Ops,Closed,13.4,48,No,0,4.8,350,4690.0,Jul,7,Q3,Monday
OPS-102061,2025-05-25,IT,Chennai,Invoice Query,Medium,Teams,IT Support,Closed,32.9,24,Yes,0,3.8,450,14805.0,May,5,Q2,Sunday
OPS-104038,2025-07-25,HR,Pune,Vendor Query,Medium,Email,IT Support,Pending,14.4,24,No,1,4.5,400,5760.0,Jul,7,Q3,Friday
OPS-102901,2025-03-27,Procurement,Bengaluru,Employee Query,High,Portal,MIS,Closed,21.3,12,Yes,0,4.0,350,7455.0,Mar,3,Q1,Thursday
OPS-103970,2025-05-05,HR,Gurugram,Vendor Query,Medium,Phone,HR Ops,Closed,21.2,24,No,1,4.1,280,5936.0,May,5,Q2,Monday
OPS-104351,2025-11-22,HR,Chennai,Data Correction,Medium,Teams,MIS,Closed,10.8,24,No,0,4.3,280,3024.0,Nov,11,Q4,Saturday
OPS-101746,2025-05-27,Customer Support,Bengaluru,System Issue,High,Portal,Vendor Management,Closed,6.2,12,No,1,4.3,450,2790.0,May,5,Q2,Tuesday
OPS-103940,2025-11-27,Finance,,Vendor Query,Critical,Phone,Finance Ops,Escalated,19.4,4,Yes,1,3.7,450,8730.0,Nov,11,Q4,Thursday
OPS-104389,2025-10-10,Customer Support,Hyderabad,System Issue,Critical,Email,IT Support,Closed,7.0,4,Yes,0,4.8,350,2450.0,Oct,10,Q4,Friday
OPS-103704,2025-12-04,IT,Hyderabad,Invoice Query,High,Teams,Finance Ops,Closed,2.9,12,No,0,5.0,400,1160.0,Dec,12,Q4,Thursday
OPS-102651,2025-03-29,IT,Chennai,Compliance Request,Low,Portal,,Closed,1.8,48,No,1,5.0,280,504.0,Mar,3,Q1,Saturday
OPS-104562,2025-04-18,Sales,Gurugram,Report Request,Low,Email,IT Support,Closed,25.7,48,No,3,3.9,350,8995.0,Apr,4,Q2,Friday
OPS-100563,2025-03-25,Customer Support,Pune,Employee Query,Low,Teams,Finance Ops,Pending,25.9,48,No,2,4.3,450,11655.0,Mar,3,Q1,Tuesday
OPS-104780,2025-03-15,Customer Support,Bengaluru,Access Request,Medium,Email,HR Ops,Closed,16.5,24,No,0,4.6,400,6600.0,Mar,3,Q1,Saturday
OPS-102553,2025-05-28,IT,Pune,Vendor Query,Medium,Portal,IT Support,Closed,3.7,24,No,0,5.0,350,1295.0,May,5,Q2,Wednesday
OPS-103152,2025-09-21,Procurement,Hyderabad,Report Request,Low,Email,HR Ops,Closed,2.0,48,No,0,5.0,280,560.0,Sep,9,Q3,Sunday
OPS-103426,2025-03-28,Finance,Noida,Report Request,Low,Portal,HR Ops,Closed,9.5,48,No,0,5.0,320,3040.0,Mar,3,Q1,Friday
OPS-102175,2025-03-18,Customer Support,Pune,Employee Query,High,Email,Vendor Management,Closed,4.6,12,No,0,5.0,450,2070.0,Mar,3,Q1,Tuesday
OPS-104715,2025-11-10,IT,Gurugram,Access Request,Low,Email,HR Ops,Closed,25.8,48,No,0,4.4,450,11610.0,Nov,11,Q4,Monday
OPS-102508,2025-08-15,HR,Noida,Compliance Request,Medium,Email,Finance Ops,Pending,16.6,24,No,2,4.5,320,5312.0,Aug,8,Q3,Friday
OPS-101084,2025-02-07,Finance,Bengaluru,Invoice Query,Medium,Phone,MIS,Closed,2.9,24,No,0,4.7,280,812.0,Feb,2,Q1,Friday
OPS-103959,2025-12-23,Finance,Bengaluru,Invoice Query,High,Email,MIS,Closed,10.3,12,No,0,4.6,320,3296.0,Dec,12,Q4,Tuesday
OPS-103713,2025-07-05,HR,Bengaluru,Compliance Request,Low,Email,IT Support,Closed,5.2,48,No,0,4.4,400,2080.0,Jul,7,Q3,Saturday
OPS-103862,2025-08-14,Customer Support,Gurugram,Invoice Query,Medium,Email,Vendor Management,Escalated,15.0,24,No,1,4.0,320,4800.0,Aug,8,Q3,Thursday
OPS-100051,2025-01-14,IT,Chennai,Report Request,Medium,Portal,MIS,Closed,15.3,24,No,0,4.5,400,6120.0,Jan,1,Q1,Tuesday
OPS-103187,2025-06-23,Customer Support,Gurugram,System Issue,Medium,Email,Finance Ops,Escalated,10.7,24,No,4,4.1,350,3745.0,Jun,6,Q2,Monday
OPS-102712,2025-01-20,Finance,Hyderabad,Employee Query,Medium,Portal,HR Ops,Closed,17.7,24,No,0,4.6,280,4956.0,Jan,1,Q1,Monday
OPS-100619,2025-12-31,Customer Support,Noida,System Issue,Low,Email,Finance Ops,Closed,25.5,48,No,0,4.6,350,8925.0,Dec,12,Q4,Wednesday
OPS-104011,2025-06-04,Operations,Bengaluru,System Issue,Low,Email,Vendor Management,Closed,11.2,48,No,1,4.9,320,3584.0,Jun,6,Q2,Wednesday
OPS-103824,2025-10-10,Operations,Mumbai,Data Correction,High,Portal,MIS,Closed,6.3,12,No,0,4.1,400,2520.0,Oct,10,Q4,Friday
OPS-102988,2025-08-08,Finance,Noida,Data Correction,Critical,Email,Finance Ops,Closed,5.5,4,Yes,0,5.0,320,1760.0,Aug,8,Q3,Friday
OPS-103891,2025-12-26,HR,Chennai,Report Request,High,Email,MIS,Closed,20.8,12,Yes,0,5.0,400,8320.0,Dec,12,Q4,Friday
OPS-100052,2025-08-30,Finance,Noida,Report Request,Medium,Email,MIS,Pending,4.7,24,No,1,4.7,400,1880.0,Aug,8,Q3,Saturday
OPS-102234,2025-06-10,Procurement,Mumbai,Compliance Request,Low,Portal,HR Ops,Closed,2.8,48,No,0,5.0,400,1120.0,Jun,6,Q2,Tuesday
OPS-103938,2025-07-28,HR,Chennai,Employee Query,Medium,Email,HR Ops,Closed,7.7,24,No,0,4.6,350,2695.0,Jul,7,Q3,Monday
OPS-104144,2025-07-09,Finance,Hyderabad,Access Request,Low,Teams,Vendor Management,Closed,3.0,48,No,1,4.5,400,1200.0,Jul,7,Q3,Wednesday
OPS-100025,2025-11-10,Sales,Hyderabad,System Issue,High,Portal,MIS,Closed,17.0,12,Yes,0,4.4,280,4760.0,Nov,11,Q4,Monday
OPS-100299,2025-03-09,HR,Pune,Compliance Request,Medium,Teams,HR Ops,Closed,26.2,24,Yes,0,4.1,400,10480.0,Mar,3,Q1,Sunday
OPS-102325,2025-08-25,Customer Support,Chennai,Invoice Query,Low,Portal,MIS,Closed,20.2,48,No,0,4.2,400,8080.0,Aug,8,Q3,Monday
OPS-101400,2025-08-15,HR,Noida,Compliance Request,Medium,Portal,IT Support,Escalated,17.7,24,No,1,3.7,400,7080.0,Aug,8,Q3,Friday
OPS-102392,2025-09-23,Procurement,Gurugram,Compliance Request,Low,Portal,Vendor Management,Closed,15.5,48,No,0,4.5,280,4340.0,Sep,9,Q3,Tuesday
OPS-104976,2025-01-11,HR,Gurugram,Employee Query,High,Email,HR Ops,Pending,34.6,12,Yes,1,4.2,350,12110.0,Jan,1,Q1,Saturday
OPS-102516,2025-07-11,Finance,Gurugram,Access Request,Low,Portal,Vendor Management,Closed,9.1,48,No,3,3.6,450,4095.0,Jul,7,Q3,Friday
OPS-103209,2025-12-08,Operations,Noida,Vendor Query,Medium,Email,Finance Ops,Closed,5.4,24,No,1,4.9,350,1890.0,Dec,12,Q4,Monday
OPS-100669,2025-06-13,Operations,Gurugram,Data Correction,Medium,Email,Vendor Management,Closed,21.0,24,No,1,3.7,400,8400.0,Jun,6,Q2,Friday
OPS-103737,2025-04-11,HR,Chennai,Data Correction,Low,Teams,Vendor Management,Closed,5.9,48,No,0,4.9,400,2360.0,Apr,4,Q2,Friday
OPS-101943,2025-04-10,IT,Mumbai,Employee Query,Low,Email,MIS,Closed,10.8,48,No,1,4.5,450,4860.0,Apr,4,Q2,Thursday
OPS-103268,2025-02-08,Sales,Pune,System Issue,Critical,Email,MIS,Closed,5.7,4,Yes,0,4.7,280,1596.0,Feb,2,Q1,Saturday
OPS-101147,2025-11-24,Finance,Bengaluru,Report Request,Medium,Portal,HR Ops,Closed,12.0,24,No,0,4.7,320,3840.0,Nov,11,Q4,Monday
OPS-103798,2025-09-15,HR,Mumbai,Compliance Request,Medium,Portal,Vendor Management,Closed,46.8,24,Yes,0,3.8,320,14976.0,Sep,9,Q3,Monday
OPS-104645,2025-12-30,IT,Noida,Access Request,Medium,Email,Vendor Management,Closed,9.5,24,No,0,4.8,280,2660.0,Dec,12,Q4,Tuesday
OPS-102353,2025-12-07,Procurement,Pune,Vendor Query,Medium,Portal,HR Ops,Closed,21.8,24,No,0,4.4,450,9810.0,Dec,12,Q4,Sunday
OPS-104140,2025-12-09,Procurement,Mumbai,Compliance Request,Low,Email,Finance Ops,Closed,16.6,48,No,0,4.7,450,7470.0,Dec,12,Q4,Tuesday
OPS-104056,2025-11-11,HR,Hyderabad,Invoice Query,Medium,Portal,MIS,Closed,9.9,24,No,0,4.8,450,4455.0,Nov,11,Q4,Tuesday
OPS-101207,2025-05-28,Procurement,Bengaluru,Vendor Query,Low,Portal,HR Ops,Closed,15.6,48,No,1,3.8,400,6240.0,May,5,Q2,Wednesday
OPS-100974,2025-03-03,HR,Mumbai,Data Correction,Medium,Teams,HR Ops,Closed,13.2,24,No,0,4.3,350,4620.0,Mar,3,Q1,Monday
OPS-100525,2025-08-03,HR,Bengaluru,System Issue,Medium,Phone,Vendor Management,Closed,15.0,24,No,0,4.2,450,6750.0,Aug,8,Q3,Sunday
OPS-101606,2025-09-08,Finance,Gurugram,Data Correction,Medium,Email,Vendor Management,Closed,10.2,24,No,1,4.4,280,2856.0,Sep,9,Q3,Monday
OPS-102684,2025-01-10,HR,Gurugram,Access Request,Medium,Email,IT Support,Closed,4.5,24,No,0,5.0,320,1440.0,Jan,1,Q1,Friday
OPS-100614,2025-01-05,Operations,Mumbai,Data Correction,Medium,Portal,MIS,Closed,5.9,24,No,0,4.6,320,1888.0,Jan,1,Q1,Sunday
OPS-101978,2025-04-03,Customer Support,Noida,Data Correction,High,Teams,IT Support,Closed,24.2,12,Yes,0,3.7,320,7744.0,Apr,4,Q2,Thursday
OPS-100011,2025-11-27,IT,Pune,Data Correction,High,Email,MIS,Closed,5.4,12,No,2,4.7,320,1728.0,Nov,11,Q4,Thursday
OPS-101882,2025-06-22,Operations,Noida,Invoice Query,Medium,Teams,HR Ops,Closed,4.2,24,No,0,5.0,320,1344.0,Jun,6,Q2,Sunday
OPS-100799,2025-09-06,Sales,Bengaluru,Vendor Query,Medium,Portal,Vendor Management,Closed,14.1,24,No,1,4.1,350,4935.0,Sep,9,Q3,Saturday
OPS-103150,2025-07-15,Customer Support,Chennai,Invoice Query,High,Teams,IT Support,Closed,30.6,12,Yes,0,4.0,280,8568.0,Jul,7,Q3,Tuesday
OPS-104133,2025-06-28,Finance,Hyderabad,Compliance Request,Medium,Email,,Closed,7.6,24,No,0,4.9,350,2660.0,Jun,6,Q2,Saturday
OPS-103227,2025-12-28,Sales,Mumbai,Invoice Query,High,Email,Vendor Management,Closed,11.0,12,No,1,4.5,450,4950.0,Dec,12,Q4,Sunday
OPS-103134,2025-04-30,IT,Pune,Report Request,Low,Portal,MIS,Closed,17.1,48,No,0,4.2,400,6840.0,Apr,4,Q2,Wednesday
OPS-100938,2025-11-16,Procurement,Hyderabad,Compliance Request,Medium,Email,Vendor Management,Closed,17.0,24,No,1,4.7,450,7650.0,Nov,11,Q4,Sunday
OPS-101066,2025-06-02,Customer Support,Chennai,Vendor Query,Medium,Teams,IT Support,Pending,2.7,24,No,0,5.0,450,1215.0,Jun,6,Q2,Monday
OPS-101091,2025-01-10,Sales,Bengaluru,Access Request,Medium,Email,IT Support,Closed,13.7,24,No,1,3.8,450,6165.0,Jan,1,Q1,Friday
OPS-102581,2025-03-19,IT,Bengaluru,System Issue,High,Portal,Vendor Management,Closed,25.7,12,Yes,2,3.8,450,11565.0,Mar,3,Q1,Wednesday
OPS-104593,2025-01-19,Sales,Bengaluru,Access Request,High,Email,Finance Ops,Closed,23.8,12,Yes,0,4.1,350,8330.0,Jan,1,Q1,Sunday
OPS-103628,2025-04-30,Customer Support,Chennai,Employee Query,Medium,Email,HR Ops,Escalated,9.0,24,No,1,4.5,400,3600.0,Apr,4,Q2,Wednesday
OPS-100433,2025-04-30,IT,Bengaluru,Report Request,Medium,,Vendor Management,Closed,5.0,24,No,0,4.8,280,1400.0,Apr,4,Q2,Wednesday
OPS-103235,2025-12-06,IT,Noida,Invoice Query,Low,Email,HR Ops,Pending,7.9,48,No,3,4.2,280,2212.0,Dec,12,Q4,Saturday
OPS-100772,2025-11-02,IT,Noida,Data Correction,Medium,Email,IT Support,Closed,7.6,24,No,0,4.9,400,3040.0,Nov,11,Q4,Sunday
OPS-103469,2025-08-02,Procurement,Gurugram,System Issue,High,Email,MIS,Closed,3.1,12,No,0,5.0,320,992.0,Aug,8,Q3,Saturday
OPS-102870,2025-05-23,Operations,Hyderabad,Vendor Query,Low,Email,IT Support,Escalated,63.4,48,Yes,2,2.9,450,28530.0,May,5,Q2,Friday
OPS-103292,2025-06-23,IT,Gurugram,Employee Query,Low,Portal,Finance Ops,Closed,11.6,48,No,2,3.7,280,3248.0,Jun,6,Q2,Monday
OPS-100220,2025-07-17,Operations,Bengaluru,Invoice Query,High,Email,MIS,Escalated,9.9,12,No,4,3.6,320,3168.0,Jul,7,Q3,Thursday
OPS-101912,2025-01-04,Finance,Hyderabad,Data Correction,Medium,Portal,IT Support,Closed,1.5,24,No,1,4.5,350,525.0,Jan,1,Q1,Saturday
OPS-100907,2025-01-28,Sales,Noida,Data Correction,Low,Email,MIS,Pending,2.1,48,No,0,4.5,400,840.0,Jan,1,Q1,Tuesday
OPS-101595,2025-08-14,Procurement,Gurugram,Access Request,Low,Email,IT Support,Closed,17.4,48,No,0,3.8,450,7830.0,Aug,8,Q3,Thursday
OPS-100097,2025-11-23,IT,Bengaluru,Access Request,Medium,Email,HR Ops,Closed,2.6,24,No,0,5.0,400,1040.0,Nov,11,Q4,Sunday
OPS-101208,2025-04-28,Operations,Chennai,Data Correction,Low,Teams,Vendor Management,Escalated,14.1,48,No,1,4.0,280,3948.0,Apr,4,Q2,Monday
OPS-102126,2025-03-26,Sales,Gurugram,Invoice Query,Low,Portal,Finance Ops,Closed,28.5,48,No,0,4.3,400,11400.0,Mar,3,Q1,Wednesday
OPS-102780,2025-07-17,IT,Noida,Compliance Request,Medium,Email,MIS,Closed,9.3,24,No,2,4.1,450,4185.0,Jul,7,Q3,Thursday
OPS-101634,2025-06-17,Customer Support,Noida,Invoice Query,High,Portal,Finance Ops,Closed,7.9,12,No,0,5.0,280,2212.0,Jun,6,Q2,Tuesday
OPS-103070,2025-05-28,Customer Support,Hyderabad,Report Request,Critical,Email,HR Ops,Closed,11.1,4,Yes,0,4.6,400,4440.0,May,5,Q2,Wednesday
OPS-103009,2025-06-11,Customer Support,Bengaluru,Employee Query,High,Email,HR Ops,Closed,18.5,12,Yes,0,4.3,280,5180.0,Jun,6,Q2,Wednesday
OPS-100737,2025-06-26,Finance,Noida,Vendor Query,Medium,Portal,Vendor Management,Closed,2.4,24,No,0,5.0,280,672.0,Jun,6,Q2,Thursday
OPS-100521,2025-10-29,HR,Gurugram,System Issue,Medium,Teams,Vendor Management,Closed,10.5,24,No,2,3.5,280,2940.0,Oct,10,Q4,Wednesday
OPS-100027,2025-09-10,Procurement,Mumbai,Data Correction,Medium,Email,MIS,Pending,19.1,24,No,2,4.3,400,7640.0,Sep,9,Q3,Wednesday
OPS-100149,2025-06-20,HR,Bengaluru,Employee Query,Low,Portal,IT Support,Closed,9.9,48,No,0,5.0,320,3168.0,Jun,6,Q2,Friday
OPS-100472,2025-04-04,Customer Support,Noida,Vendor Query,Low,Email,MIS,Escalated,7.1,48,No,2,4.2,350,2485.0,Apr,4,Q2,Friday
OPS-102777,2025-05-28,Finance,Pune,Compliance Request,Medium,Email,IT Support,Closed,27.2,24,Yes,0,4.2,280,7616.0,May,5,Q2,Wednesday
OPS-102890,2025-11-23,Operations,Bengaluru,Compliance Request,Low,Email,Vendor Management,Closed,22.8,48,No,0,4.6,280,6384.0,Nov,11,Q4,Sunday
OPS-101371,2025-07-12,IT,Hyderabad,Invoice Query,Medium,Email,MIS,Escalated,3.7,24,No,2,4.2,320,1184.0,Jul,7,Q3,Saturday
OPS-103847,2025-04-21,Operations,Hyderabad,Data Correction,Low,Email,IT Support,Closed,5.9,48,No,0,5.0,400,2360.0,Apr,4,Q2,Monday
OPS-103406,2025-02-14,Operations,Gurugram,Data Correction,Low,Portal,MIS,Closed,5.4,48,No,0,5.0,400,2160.0,Feb,2,Q1,Friday
OPS-103508,2025-12-18,Finance,Hyderabad,Data Correction,Medium,Email,Vendor Management,Closed,8.0,24,No,0,4.9,320,2560.0,Dec,12,Q4,Thursday
OPS-104479,2025-08-02,Operations,Chennai,Compliance Request,Low,Teams,IT Support,Closed,24.3,48,No,0,3.9,280,6804.0,Aug,8,Q3,Saturday
OPS-102174,2025-01-02,Finance,Gurugram,Report Request,Low,Email,Vendor Management,Closed,6.4,48,No,0,5.0,400,2560.0,Jan,1,Q1,Thursday
OPS-103443,2025-12-31,IT,Gurugram,Compliance Request,Low,Portal,Finance Ops,Closed,7.4,48,No,0,4.5,400,2960.0,Dec,12,Q4,Wednesday
OPS-104949,2025-06-04,HR,Bengaluru,Employee Query,Low,Email,IT Support,Closed,13.8,48,No,0,4.5,400,5520.0,Jun,6,Q2,Wednesday
OPS-100116,2025-02-17,Sales,Pune,Data Correction,Medium,Email,,Closed,17.6,24,No,0,3.9,280,4928.0,Feb,2,Q1,Monday
OPS-102110,2025-03-06,Customer Support,Gurugram,Vendor Query,Medium,Portal,IT Support,Pending,23.6,24,No,0,4.0,350,8260.0,Mar,3,Q1,Thursday
OPS-104295,2025-09-05,HR,Pune,Report Request,Low,Portal,Finance Ops,Closed,4.0,48,No,0,5.0,350,1400.0,Sep,9,Q3,Friday
OPS-100184,2025-11-14,IT,Gurugram,Compliance Request,High, E-mail,HR Ops,Closed,26.9,12,Yes,0,4.0,450,12105.0,Nov,11,Q4,Friday
OPS-100582,2025-02-22,IT,Gurugram,Data Correction,Low,Phone,Vendor Management,Closed,17.1,48,No,0,4.3,450,7695.0,Feb,2,Q1,Saturday
OPS-103145,2025-11-05,Operations,Hyderabad,Vendor Query,Low,Phone,IT Support,Closed,24.0,48,No,0,4.6,320,7680.0,Nov,11,Q4,Wednesday
OPS-100847,2025-01-22,Operations,Gurugram,Access Request,Medium,Email,MIS,Pending,14.6,24,No,1,4.6,320,4672.0,Jan,1,Q1,Wednesday
OPS-102829,2025-07-07,Customer Support,Noida,Employee Query,Medium,Email,MIS,Closed,9.7,24,No,0,4.8,280,2716.0,Jul,7,Q3,Monday
OPS-104586,2025-04-28,Procurement,Noida,Report Request,Low,Phone,IT Support,Closed,9.9,48,No,1,4.8,450,4455.0,Apr,4,Q2,Monday
OPS-102445,2025-07-09,Operations,Mumbai,Compliance Request,High,Email,HR Ops,Closed,10.1,12,No,2,3.9,320,3232.0,Jul,7,Q3,Wednesday
OPS-100174,2025-07-09,Sales,Chennai,Compliance Request,Medium,Teams,Vendor Management,Closed,4.6,24,No,0,5.0,280,1288.0,Jul,7,Q3,Wednesday
OPS-104629,2025-09-10,HR,Pune,Compliance Request,High,Teams,HR Ops,Closed,11.5,12,No,0,5.0,450,5175.0,Sep,9,Q3,Wednesday
OPS-102823,2025-11-22,IT,Mumbai,Invoice Query,Medium,Portal,MIS,Closed,9.4,24,No,0,4.9,320,3008.0,Nov,11,Q4,Saturday
OPS-102469,2025-06-04,Procurement,Hyderabad,Compliance Request,High,Email,HR Ops,Escalated,47.9,12,Yes,1,3.5,350,16765.0,Jun,6,Q2,Wednesday
OPS-101477,2025-07-07,HR,Pune,System Issue,Low,Portal,IT Support,Closed,1.4,48,No,0,5.0,280,392.0,Jul,7,Q3,Monday
OPS-103733,2025-07-30,IT,Mumbai,Data Correction,Low,Teams,Finance Ops,Closed,11.9,48,No,0,4.5,350,4165.0,Jul,7,Q3,Wednesday
OPS-102861,2025-07-15,HR,Bengaluru,Compliance Request,Medium,Email,MIS,Closed,5.2,24,No,0,5.0,400,2080.0,Jul,7,Q3,Tuesday
OPS-102247,2025-11-16,IT,Gurugram,Invoice Query,Low,Email,IT Support,Closed,5.6,48,No,0,5.0,350,1960.0,Nov,11,Q4,Sunday
OPS-103494,2025-09-03,Procurement,Noida,Data Correction,Medium,Portal,MIS,Closed,16.3,24,No,1,4.0,350,5705.0,Sep,9,Q3,Wednesday
OPS-103132,2025-05-01,Sales,Gurugram,Employee Query,High,Email,Finance Ops,Closed,13.2,12,Yes,0,4.2,320,4224.0,May,5,Q2,Thursday
OPS-100895,2025-01-07,Sales,Mumbai,Data Correction,Medium,Teams,IT Support,Closed,7.4,24,No,0,5.0,450,3330.0,Jan,1,Q1,Tuesday
OPS-104273,2025-11-30,Finance,Chennai,Data Correction,High,Email,HR Ops,Escalated,45.6,12,Yes,2,2.7,400,18240.0,Nov,11,Q4,Sunday
OPS-103873,2025-04-06,Finance,Chennai,Vendor Query,Medium,Email,MIS,Closed,11.9,24,No,1,4.2,350,4165.0,Apr,4,Q2,Sunday
OPS-100331,2025-06-21,Customer Support,Hyderabad,Invoice Query,High,Portal,Vendor Management,Closed,14.6,12,Yes,1,4.2,350,5110.0,Jun,6,Q2,Saturday
OPS-102004,2025-09-08,Customer Support,Hyderabad,Invoice Query,High,Portal,IT Support,Closed,12.8,12,Yes,0,4.3,350,4480.0,Sep,9,Q3,Monday
OPS-102994,2025-04-11,Procurement,Chennai,Invoice Query,Low,Portal,HR Ops,Closed,5.1,48,No,1,4.6,400,2040.0,Apr,4,Q2,Friday
OPS-103390,2025-05-06,Procurement,Bengaluru,Compliance Request,Low,Portal,HR Ops,Closed,14.2,48,No,0,4.6,280,3976.0,May,5,Q2,Tuesday
OPS-104546,2025-03-17,Customer Support,Bengaluru,Invoice Query,Low,Email,,Escalated,8.2,48,No,2,4.2,350,2870.0,Mar,3,Q1,Monday
OPS-103946,2025-03-11,Sales,Pune,Employee Query,Medium,Email,HR Ops,Closed,6.9,24,No,0,4.4,450,3105.0,Mar,3,Q1,Tuesday
OPS-100745,2025-05-13,IT,Noida,System Issue,Medium,Email,Vendor Management,Closed,2.1,24,No,1,4.4,400,840.0,May,5,Q2,Tuesday
OPS-103225,2025-10-10,Sales,Mumbai,System Issue,High,Phone,Finance Ops,Closed,10.4,12,No,0,4.5,280,2912.0,Oct,10,Q4,Friday
OPS-101426,2025-04-11,Procurement,Gurugram,Employee Query,Medium,Email,IT Support,Closed,31.2,24,Yes,0,4.8,450,14040.0,Apr,4,Q2,Friday
OPS-104509,2025-05-20,HR,Chennai,System Issue,Medium,Portal,HR Ops,Closed,7.2,24,No,0,4.7,280,2016.0,May,5,Q2,Tuesday
OPS-104150,2025-02-16,IT,Chennai,Access Request,Medium,Email,HR Ops,Closed,4.2,24,No,0,4.8,400,1680.0,Feb,2,Q1,Sunday
OPS-102605,2025-07-02,Operations,Gurugram,Employee Query,High,Email,Vendor Management,Closed,19.6,12,Yes,0,4.5,400,7840.0,Jul,7,Q3,Wednesday
OPS-103640,2025-01-21,Customer Support,Pune,Employee Query,Medium,Email,Finance Ops,Closed,12.1,24,No,0,4.2,350,4235.0,Jan,1,Q1,Tuesday
